Name,Geometry,L* (D65/10),a* (D65/10),b* (D65/10),r,g,b
PAR_PW_EB_NG_2,45as25,59.71779388,-6.179631101,-25.88928227,98,149,189
PAR_PW_EB_NG_2,45as45,56.4627886,-6.504367491,-27.18333065,85,141,182
PAR_PW_EB_NG_2,45as75,58.39366151,-5.820054291,-25.90325692,95,146,185
PAR_PW_EB_NG_2,45as110,54.77505801,-6.182905002,-28.92774977,78,137,181
PAR_PW_CN_NG_3,15as-45,41.8538293,31.06262446,17.95818486,152,77,71
PAR_PW_CN_NG_3,15as-30,42.46224352,31.42344058,18.27072371,155,78,72
PAR_PW_CN_NG_3,15as-15,42.84643445,31.22994461,17.96611619,155,79,73
PAR_PW_CN_NG_3,15as15,44.06732453,31.8200434,19.14878071,160,81,74
PAR_PW_CN_NG_3,15as45,43.3024427,34.0065547,21.50424483,161,77,69
PAR_PW_CN_NG_3,15as80,43.03794595,35.54316632,22.0453422,163,75,67
PAR_PW_CN_NG_3,45as-15,53.15404725,21.93481093,12.85520687,170,112,106
PAR_PW_CN_NG_3,45as15,48.83515283,25.30364452,15.7044779,164,99,91
PAR_PW_CN_NG_3,45as25,46.60609063,27.47426232,17.07681154,161,91,83
PAR_PW_CN_NG_3,45as45,44.07865524,30.27964488,19.21323981,158,83,74
PAR_PW_CN_NG_3,45as75,45.75295068,31.01695115,21.39010575,164,86,74
PAR_PW_CN_NG_3,45as110,48.33906646,32.71840152,22.30493035,174,91,79
PEN_PW_EB_CC_2,15as-45,52.28643842,-5.933794686,-25.85446946,78,130,169
PEN_PW_EB_CC_2,15as-30,51.97012015,-6.00078121,-26.5757726,76,129,169
PEN_PW_EB_CC_2,15as-15,51.70986989,-6.306407579,-26.06149614,75,129,167
PEN_PW_EB_CC_2,15as15,51.70066485,-6.195441508,-26.72472386,74,129,168
PEN_PW_EB_CC_2,15as45,49.86175341,-6.298853072,-27.82471683,66,124,165
PEN_PW_EB_CC_2,15as80,49.48489062,-5.736037353,-27.67190103,67,123,164
PEN_PW_EB_CC_2,45as-15,68.00118743,-4.51627823,-19.45028226,135,170,200
PEN_PW_EB_CC_2,45as15,57.57063241,-5.091361589,-22.86184653,100,143,178
PEN_PW_EB_CC_2,45as25,54.654254,-5.242452975,-24.07311111,90,135,172
PEN_PW_EB_CC_2,45as45,51.34287421,-5.557766903,-25.37134417,78,127,165
PEN_PW_EB_CC_2,45as75,50.07590281,-5.276762802,-25.63478265,75,124,162
PEN_PW_EB_CC_2,45as110,51.8701838,-4.767138085,-24.96285516,82,128,166
PEN_EW_RL_NG_1,15as-45,43.60084345,40.63787573,7.321692972,166,72,93
PEN_EW_RL_NG_1,15as-30,44.06888093,40.24167731,6.226648884,166,74,95
PEN_EW_RL_NG_1,15as-15,44.40010514,39.2487723,5.379987609,166,76,98
PEN_EW_RL_NG_1,15as15,44.26503727,39.18286738,4.923458898,165,76,98
PEN_EW_RL_NG_1,15as45,42.6578599,42.17341384,6.203902181,165,68,92
PEN_EW_RL_NG_1,15as80,41.0414756,43.89025071,8.520705108,163,62,85
PEN_EW_RL_NG_1,45as-15,56.80703801,30.82889009,6.082764085,190,115,127
PEN_EW_RL_NG_1,45as15,48.59427936,34.5068664,5.647439926,171,91,107
PEN_EW_RL_NG_1,45as25,45.94542859,36.95556938,5.877627272,167,82,100
PEN_EW_RL_NG_1,45as45,42.26786098,39.82331295,5.947182628,161,70,92
PEN_EW_RL_NG_1,45as75,41.27043195,41.71161907,7.203582236,161,65,87
PEN_EW_RL_NG_1,45as110,41.04135412,43.30105229,9.755068671,163,62,83
PEN_PW_CN_NG_2,15as-45,43.36330512,31.39636382,18.22035897,157,80,74
PEN_PW_CN_NG_2,15as-30,43.3639476,31.55295815,18.48735528,157,80,74
PEN_PW_CN_NG_2,15as-15,43.19288718,31.31445126,18.28178618,157,80,73
PEN_PW_CN_NG_2,15as15,43.75373232,31.84387133,19.47892976,159,80,73
PEN_PW_CN_NG_2,15as45,42.65861536,34.07351629,21.95622621,160,76,66
PEN_PW_CN_NG_2,15as80,41.72394215,35.21150412,22.15484041,158,72,64
PEN_PW_CN_NG_2,45as-15,53.59800469,23.29766073,13.06320791,173,112,107
PEN_PW_CN_NG_2,45as15,46.67405072,27.66736763,16.26979137,161,91,85
PEN_PW_CN_NG_2,45as25,44.73911974,29.32520432,17.47503185,158,85,78
PEN_PW_CN_NG_2,45as45,42.2702219,31.82989259,19.66536233,155,77,69
PEN_PW_CN_NG_2,45as75,42.90022805,33.65826694,22.62897782,160,76,66
PEN_PW_CN_NG_2,45as110,45.13810718,35.26297394,23.6429666,169,80,69
PAR_PW_RL_PB_3,15as-45,54.18979395,40.29824226,13.41030997,198,99,108
PAR_PW_RL_PB_3,15as-30,56.37883425,39.70156213,12.674179,204,106,115
PAR_PW_RL_PB_3,15as-15,58.97239758,38.61132635,12.00609449,210,114,123
PAR_PW_RL_PB_3,15as15,59.21833586,38.69387912,11.97798791,211,114,123
PAR_PW_RL_PB_3,15as45,55.34625555,43.19251018,14.12300087,206,99,110
PAR_PW_RL_PB_3,15as80,51.8446999,45.45771054,16.02190646,199,88,99
PAR_PW_RL_PB_3,45as-15,74.63336816,25.64485079,8.069748931,234,166,170
PAR_PW_RL_PB_3,45as15,63.51776458,31.84905701,10.6453152,213,131,136
PAR_PW_RL_PB_3,45as25,60.53087398,35.32362559,11.88776374,210,121,127
PAR_PW_RL_PB_3,45as45,55.98676314,39.35896023,13.41450333,202,105,113
PAR_PW_RL_PB_3,45as75,54.01505564,41.30282289,14.76446931,200,98,106
PAR_PW_RL_PB_3,45as110,53.10616092,41.91264261,15.71549151,198,95,102
PEN_EW_RL_NG_3,15as-45,27.82797512,30.9647064,12.08904288,112,43,49
PEN_EW_RL_NG_3,15as-30,27.40803224,30.82226088,12.25745329,111,42,47
PEN_EW_RL_NG_3,15as-15,27.14602801,30.76433578,12.45255852,110,42,47
PEN_EW_RL_NG_3,15as15,28.2345613,31.7810804,13.28596481,114,43,48
PEN_EW_RL_NG_3,15as45,28.4412897,33.07302438,14.163141,117,42,47
PEN_EW_RL_NG_3,15as80,28.13680441,33.57990696,13.80250988,116,41,47
PEN_EW_RL_NG_3,45as-15,40.02736138,22.19218659,9.284365427,133,80,80
PEN_EW_RL_NG_3,45as15,33.64357229,24.73514982,10.66591016,120,63,63
PEN_EW_RL_NG_3,45as25,31.66637304,26.46425774,11.29202773,117,57,58
PEN_EW_RL_NG_3,45as45,29.7067517,28.60599823,12.23731487,114,50,52
PEN_EW_RL_NG_3,45as75,31.60900957,29.87740207,12.86871314,121,53,56
PEN_EW_RL_NG_3,45as110,34.4159623,31.26694221,13.3609832,131,59,61
PEN_EW_EB_NG_2,15as-45,44.05060818,-2.081628081,-32.52267443,51,108,158
PEN_EW_EB_NG_2,15as-30,43.23194361,-1.749746918,-33.03214764,48,106,157
PEN_EW_EB_NG_2,15as-15,42.47029387,-1.992199082,-32.59218641,46,104,154
PEN_EW_EB_NG_2,15as15,42.77496774,-1.700650853,-33.02820126,47,105,155
PEN_EW_EB_NG_2,15as45,42.85758464,-1.766409218,-33.53189029,45,105,156
PEN_EW_EB_NG_2,15as80,43.04365434,-1.693015114,-34.16155225,44,105,158
PEN_EW_EB_NG_2,45as-15,54.27619487,-2.200827931,-27.21528879,92,133,176
PEN_EW_EB_NG_2,45as15,46.78760918,-1.664530535,-30.10318628,67,114,161
PEN_EW_EB_NG_2,45as25,44.88472668,-1.546527602,-31.17486319,59,110,158
PEN_EW_EB_NG_2,45as45,43.18438026,-1.610344896,-32.3121169,51,106,155
PEN_EW_EB_NG_2,45as75,44.29446279,-1.669473143,-32.50801237,53,108,158
PEN_EW_EB_NG_2,45as110,46.85940057,-1.976465775,-33.23500168,58,115,167
PEN_PW_CN_NG_3,15as-45,41.53554253,30.31799893,17.19479912,150,76,71
PEN_PW_CN_NG_3,15as-30,41.21245185,30.638296,17.58228031,150,75,70
PEN_PW_CN_NG_3,15as-15,40.84081316,30.70025956,17.61680056,149,74,69
PEN_PW_CN_NG_3,15as15,41.78767946,31.36912143,18.97039087,153,76,69
PEN_PW_CN_NG_3,15as45,41.08499623,33.00878425,20.79318213,153,73,65
PEN_PW_CN_NG_3,15as80,40.04240198,33.45520396,20.40078059,151,70,63
PEN_PW_CN_NG_3,45as-15,51.22031681,22.34846318,13.01437539,165,107,101
PEN_PW_CN_NG_3,45as15,44.47744125,26.67084053,15.6067898,153,87,81
PEN_PW_CN_NG_3,45as25,42.75857976,28.3368261,16.75045399,151,81,75
PEN_PW_CN_NG_3,45as45,40.86064808,30.71907117,18.63364691,149,74,67
PEN_PW_CN_NG_3,45as75,41.96091971,32.30626341,21.16009845,155,75,66
PEN_PW_CN_NG_3,45as110,44.26257991,33.7295796,22.17578026,164,80,70
PEN_PW_EB_CC_1,15as-45,58.12508324,-7.914583656,-26.08372267,88,146,185
PEN_PW_EB_CC_1,15as-30,58.0286378,-8.125909059,-26.26265237,86,146,185
PEN_PW_EB_CC_1,15as-15,57.64786786,-8.443669065,-25.56479496,86,145,183
PEN_PW_EB_CC_1,15as15,57.420076,-8.300073632,-25.94889328,85,144,183
PEN_PW_EB_CC_1,15as45,55.85275115,-8.373839144,-27.22813649,77,140,181
PEN_PW_EB_CC_1,15as80,53.25437081,-7.608091342,-28.65654366,69,133,176
PEN_PW_EB_CC_1,45as-15,68.2530979,-6.334535507,-22.855907,126,172,207
PEN_PW_EB_CC_1,45as15,60.24393214,-7.138976521,-24.49022388,99,151,188
PEN_PW_EB_CC_1,45as25,58.31507079,-7.316162176,-25.1662097,92,146,184
PEN_PW_EB_CC_1,45as45,55.17112803,-7.716892008,-26.23307785,80,138,177
PEN_PW_EB_CC_1,45as75,54.57911913,-7.304909456,-26.53325337,79,136,176
PEN_PW_EB_CC_1,45as110,53.46285103,-6.47743726,-27.55522833,76,133,175
PEN_EW_RL_NG_2,15as-45,33.84142037,34.27749508,12.24542139,132,54,62
PEN_EW_RL_NG_2,15as-30,33.5999787,33.95026941,12.20877116,131,54,61
PEN_EW_RL_NG_2,15as-15,34.00741961,32.76432244,11.75263871,131,56,63
PEN_EW_RL_NG_2,15as15,33.61550563,34.00195206,12.45468328,131,54,61
PEN_EW_RL_NG_2,15as45,31.28357613,37.91544325,15.15180299,130,43,52
PEN_EW_RL_NG_2,15as80,30.08664092,38.93279943,15.82450959,128,39,48
PEN_EW_RL_NG_2,45as-15,51.67600284,22.95409381,7.838488116,165,108,111
PEN_EW_RL_NG_2,45as15,38.96933645,28.7445961,10.11853346,139,72,77
PEN_EW_RL_NG_2,45as25,35.62610996,31.39538347,11.48205272,133,61,67
PEN_EW_RL_NG_2,45as45,31.49444613,35.25065216,13.62327189,127,47,55
PEN_EW_RL_NG_2,45as75,30.23425154,38.90692522,16.23944804,129,39,48
PEN_EW_RL_NG_2,45as110,30.90446325,41.12657376,17.75563259,133,38,47
PAR_PW_RL_NG_1,15as-45,77.53233358,17.02580038,2.298384022,225,181,188
PAR_PW_RL_NG_1,15as-30,79.48246264,16.19955552,1.717761394,228,186,194
PAR_PW_RL_NG_1,15as-15,80.77859857,15.36148104,1.588038226,230,191,198
PAR_PW_RL_NG_1,15as15,83.2081756,14.63463626,1.649767063,236,198,205
PAR_PW_RL_NG_1,15as45,79.33587495,16.19762654,1.704341281,228,186,194
PAR_PW_RL_NG_1,15as80,78.3694596,17.93275665,2.055029554,228,182,191
PAR_PW_RL_NG_1,45as-15,90.00373632,14.4356561,1.595168864,255,217,224
PAR_PW_RL_NG_1,45as15,85.82545824,14.49886775,1.252554417,243,205,213
PAR_PW_RL_NG_1,45as25,81.97032308,15.44920219,1.42866097,234,194,202
PAR_PW_RL_NG_1,45as45,78.83103962,16.11743975,1.38677194,226,185,193
PAR_PW_RL_NG_1,45as75,77.70112022,16.49518837,1.686450786,224,181,189
PAR_PW_RL_NG_1,45as110,77.58707368,17.93904759,1.887745063,226,180,189
PAR_PW_RL_NG_3,15as-45,59.01833035,38.70605771,11.49392205,210,114,124
PAR_PW_RL_NG_3,15as-30,60.75957408,36.68037029,10.08737147,211,120,130
PAR_PW_RL_NG_3,15as-15,62.32196818,34.62713844,9.056746882,213,126,136
PAR_PW_RL_NG_3,15as15,62.84635549,33.78804541,8.669590395,213,128,138
PAR_PW_RL_NG_3,15as45,59.3669995,37.08531497,10.02887883,208,116,127
PAR_PW_RL_NG_3,15as80,56.17538645,40.1200221,12.03239847,204,105,116
PAR_PW_RL_NG_3,45as-15,72.66217534,29.12077987,8.137842245,234,158,165
PAR_PW_RL_NG_3,45as15,64.57290515,31.76608115,8.889532299,215,134,142
PAR_PW_RL_NG_3,45as25,61.75689114,33.93741052,9.508872254,210,125,134
PAR_PW_RL_NG_3,45as45,58.13123729,36.24758906,10.13100008,203,114,124
PAR_PW_RL_NG_3,45as75,57.63650257,36.53777452,11.47220568,203,112,120
PAR_PW_RL_NG_3,45as110,54.94480874,39.38616429,13.2049962,199,102,111
PAR_PW_RL_NG_2,15as-45,67.53336391,29.77967308,6.622427673,219,144,154
PAR_PW_RL_NG_2,15as-30,69.10606367,28.11841764,5.737583626,221,149,159
PAR_PW_RL_NG_2,15as-15,71.26228033,26.1949693,5.258303099,224,157,166
PAR_PW_RL_NG_2,15as15,69.28036084,26.73402568,5.448284206,219,151,160
PAR_PW_RL_NG_2,15as45,65.62919207,28.85941733,6.334954072,212,140,149
PAR_PW_RL_NG_2,15as80,61.80760898,30.42379477,7.294982397,204,128,138
PAR_PW_RL_NG_2,45as-15,86.38244463,20.35492151,4.961961797,255,202,208
PAR_PW_RL_NG_2,45as15,72.64999428,24.63273939,5.584511911,225,162,169
PAR_PW_RL_NG_2,45as25,69.78359336,26.03057922,6.108272007,220,153,160
PAR_PW_RL_NG_2,45as45,66.54844689,27.02912517,6.33705529,212,144,152
PAR_PW_RL_NG_2,45as75,64.98721063,26.87299819,6.95397642,208,139,146
PAR_PW_RL_NG_2,45as110,62.77062016,27.34915849,7.704239144,202,133,139
PAR_PW_RL_PB_1,15as-45,62.60133562,35.86350081,6.150943145,214,126,142
PAR_PW_RL_PB_1,15as-30,65.52561331,34.64541443,5.426732333,220,135,151
PAR_PW_RL_PB_1,15as-15,68.89030392,32.95743797,5.020187533,227,145,160
PAR_PW_RL_PB_1,15as15,69.64921306,32.47052327,5.035564301,229,148,162
PAR_PW_RL_PB_1,15as45,65.18630306,36.53216223,5.869102901,222,132,149
PAR_PW_RL_PB_1,15as80,61.58979589,39.25353982,6.939676038,216,120,138
PAR_PW_RL_PB_1,45as-15,84.10486942,23.91297794,4.242273052,255,194,203
PAR_PW_RL_PB_1,45as15,72.85875442,28.75355652,5.060783372,232,159,171
PAR_PW_RL_PB_1,45as25,69.34485686,31.79873406,5.546820757,227,147,161
PAR_PW_RL_PB_1,45as45,64.83199991,34.99348589,5.955473542,219,133,148
PAR_PW_RL_PB_1,45as75,63.25258402,36.20387705,6.579084605,216,127,143
PAR_PW_RL_PB_1,45as110,62.27831281,37.40783578,7.262896607,216,124,139
PAR_PW_RL_PB_2,15as-45,53.45059536,40.92744476,14.02868775,197,97,106
PAR_PW_RL_PB_2,15as-30,55.79739556,39.77118773,13.01063532,202,104,113
PAR_PW_RL_PB_2,15as-15,59.19194818,38.47721609,12.19256861,210,114,123
PAR_PW_RL_PB_2,15as15,57.35450347,39.03569891,12.39098634,206,109,118
PAR_PW_RL_PB_2,15as45,52.78382784,44.19991317,14.9392446,200,92,103
PAR_PW_RL_PB_2,15as80,48.98921733,45.31488994,16.54249418,191,80,91
PAR_PW_RL_PB_2,45as-15,77.04758581,24.22305995,8.459722613,239,174,176
PAR_PW_RL_PB_2,45as15,62.36811982,31.61474971,11.00434468,209,129,133
PAR_PW_RL_PB_2,45as25,59.09632439,35.81592169,12.59861745,206,116,122
PAR_PW_RL_PB_2,45as45,53.37396462,40.78317048,14.692725,197,97,104
PAR_PW_RL_PB_2,45as75,51.78204148,42.03182917,16.06764541,195,91,98
PAR_PW_RL_PB_2,45as110,50.76936013,41.79386189,17.00797202,192,89,94
PEN_PW_EB_CC_3,15as-45,49.80442169,-5.149056839,-25.86467537,74,123,162
PEN_PW_EB_CC_3,15as-30,49.01194962,-5.01618722,-26.79851569,70,121,161
PEN_PW_EB_CC_3,15as-15,49.57894939,-5.286180914,-26.92993981,70,123,163
PEN_PW_EB_CC_3,15as15,47.02629106,-4.874915326,-27.18897414,64,116,157
PEN_PW_EB_CC_3,15as45,45.59698771,-5.038673646,-28.65662939,55,113,155
PEN_PW_EB_CC_3,15as80,43.44949095,-4.611331756,-28.4540803,51,107,149
PEN_PW_EB_CC_3,45as-15,70.99554719,-3.492355701,-16.57848889,149,177,204
PEN_PW_EB_CC_3,45as15,53.51769006,-4.276428589,-22.95319165,92,132,167
PEN_PW_EB_CC_3,45as25,51.43033766,-4.390129581,-24.82191382,83,127,165
PEN_PW_EB_CC_3,45as45,46.7184311,-4.648994102,-26.85285088,65,115,155
PEN_PW_EB_CC_3,45as75,44.56257301,-4.293064708,-27.28230339,59,110,150
PEN_PW_EB_CC_3,45as110,44.20369337,-3.846228594,-26.66926086,61,109,148
PEN_EW_EB_NG_3,15as-45,43.52941036,-2.060074838,-31.09846338,54,106,154
PEN_EW_EB_NG_3,15as-30,42.84283478,-1.740979278,-31.85186663,50,105,154
PEN_EW_EB_NG_3,15as-15,42.25613175,-1.99573585,-31.53316266,49,103,151
PEN_EW_EB_NG_3,15as15,42.59367218,-1.655733328,-32.30707436,49,104,154
PEN_EW_EB_NG_3,15as45,42.6632531,-1.709362793,-32.89890108,47,104,155
PEN_EW_EB_NG_3,15as80,43.33481698,-1.68866857,-33.74475053,46,106,158
PEN_EW_EB_NG_3,45as-15,53.68060382,-2.268219794,-26.05921869,92,132,173
PEN_EW_EB_NG_3,45as15,47.41227848,-1.734289608,-28.20042382,73,116,160
PEN_EW_EB_NG_3,45as25,45.30181981,-1.607121506,-29.61324949,64,110,156
PEN_EW_EB_NG_3,45as45,43.04161918,-1.711027584,-31.44666415,52,105,153
PEN_EW_EB_NG_3,45as75,44.15710856,-1.753366081,-31.73475793,55,108,157
PEN_EW_EB_NG_3,45as110,46.8176887,-2.046747562,-32.86458695,59,115,166
PEN_EW_EB_NG_1,15as-45,49.55987529,-4.761603906,-30.64709026,63,123,169
PEN_EW_EB_NG_1,15as-30,49.66049985,-4.775398023,-30.7461896,63,123,170
PEN_EW_EB_NG_1,15as-15,49.77767885,-5.051339949,-29.67093093,65,123,168
PEN_EW_EB_NG_1,15as15,50.10325316,-4.851539848,-30.06618721,66,124,170
PEN_EW_EB_NG_1,15as45,48.27315561,-5.049217798,-31.6640549,55,120,168
PEN_EW_EB_NG_1,15as80,47.09415666,-4.702533478,-32.98378369,48,117,167
PEN_EW_EB_NG_1,45as-15,61.56749059,-3.778907926,-25.18670473,111,153,193
PEN_EW_EB_NG_1,45as15,52.8077161,-4.167310962,-28.45435764,80,131,174
PEN_EW_EB_NG_1,45as25,50.40783553,-4.310757134,-29.61491627,70,125,170
PEN_EW_EB_NG_1,45as45,47.94781802,-4.630514135,-30.96338448,58,119,166
PEN_EW_EB_NG_1,45as75,47.69102796,-4.586440332,-31.7275231,55,118,166
PEN_EW_EB_NG_1,45as110,48.81082247,-4.479301341,-32.73992113,56,121,171
PEN_PW_CN_NG_1,15as-45,57.84868295,26.06615164,18.43461797,191,121,108
PEN_PW_CN_NG_1,15as-30,59.27254249,24.78977874,17.49504507,193,125,113
PEN_PW_CN_NG_1,15as-15,60.22840443,23.54852885,16.36501483,193,129,118
PEN_PW_CN_NG_1,15as15,60.43696161,23.39060345,16.81400267,194,130,117
PEN_PW_CN_NG_1,15as45,57.3584504,26.0339431,19.28575172,190,119,105
PEN_PW_CN_NG_1,15as80,54.65179019,29.13555946,21.31101791,187,110,95
PEN_PW_CN_NG_1,45as-15,72.525742,18.88460236,12.06588471,219,165,157
PEN_PW_CN_NG_1,45as15,63.67953183,21.32697352,14.44288839,199,140,130
PEN_PW_CN_NG_1,45as25,60.54119627,22.89374831,15.88737656,193,130,119
PEN_PW_CN_NG_1,45as45,57.07419488,24.5600069,17.52604886,186,120,108
PEN_PW_CN_NG_1,45as75,55.98770736,26.23666444,19.59107028,187,116,102
PEN_PW_CN_NG_1,45as110,55.71543903,28.82557043,21.31345567,190,113,98
PEN_PW_RL_NG_2,15as-45,61.10012687,23.68528909,3.904328195,190,132,141
PEN_PW_RL_NG_2,15as-30,63.14184184,22.01723815,3.042945943,193,139,148
PEN_PW_RL_NG_2,15as-15,65.01071145,20.54156055,2.647674816,195,145,154
PEN_PW_RL_NG_2,15as15,63.82006845,20.09909017,2.453863105,191,142,151
PEN_PW_RL_NG_2,15as45,60.24786273,22.74649449,3.04709111,186,130,141
PEN_PW_RL_NG_2,15as80,57.23199039,26.08486433,4.539751168,183,120,130
PEN_PW_RL_NG_2,45as-15,78.01475778,17.76333636,3.057168004,228,181,188
PEN_PW_RL_NG_2,45as15,66.04256005,20.06374143,2.745547638,197,148,156
PEN_PW_RL_NG_2,45as25,63.10459839,21.47945629,2.914368499,192,139,148
PEN_PW_RL_NG_2,45as45,59.01996129,22.93181416,2.969578431,182,127,138
PEN_PW_RL_NG_2,45as75,57.04421134,24.34591521,3.741844222,180,121,131
PEN_PW_RL_NG_2,45as110,55.49257083,27.13673224,5.397909261,180,115,125
PEN_PW_EB_MC_2,15as-45,74.19034148,-6.001621457,-13.30525354,156,187,206
PEN_PW_EB_MC_2,15as-30,73.64459087,-6.186957239,-13.87293415,153,185,206
PEN_PW_EB_MC_2,15as-15,72.34001644,-6.205268372,-13.47140715,150,182,202
PEN_PW_EB_MC_2,15as15,71.7950457,-6.179967614,-13.73757716,149,180,201
PEN_PW_EB_MC_2,15as45,71.4250977,-6.178615792,-14.00352754,147,179,200
PEN_PW_EB_MC_2,15as80,71.52794355,-5.95023711,-13.71806135,149,180,200
PEN_PW_EB_MC_2,45as-15,82.66310587,-4.935427222,-11.65938936,184,210,227
PEN_PW_EB_MC_2,45as15,75.34870044,-5.533581525,-12.71733206,161,190,209
PEN_PW_EB_MC_2,45as25,73.17776798,-5.636918486,-13.14796704,154,184,203
PEN_PW_EB_MC_2,45as45,70.95825243,-5.925719479,-13.69322035,147,178,198
PEN_PW_EB_MC_2,45as75,70.99828778,-5.800949598,-13.62818829,148,178,198
PEN_PW_EB_MC_2,45as110,72.86632372,-5.551470493,-13.30346676,154,183,203
PEN_PW_EB_NG_2,15as-45,54.88722388,-7.008810793,-26.38478181,81,137,176
PEN_PW_EB_NG_2,15as-30,54.6107719,-7.219028991,-27.16021315,78,137,177
PEN_PW_EB_NG_2,15as-15,53.90187157,-7.575377316,-26.80704262,75,135,175
PEN_PW_EB_NG_2,15as15,53.83610025,-7.372248057,-27.33499682,75,135,175
PEN_PW_EB_NG_2,15as45,53.43649785,-7.438754595,-27.98152042,72,134,175
PEN_PW_EB_NG_2,15as80,53.86009486,-7.051228359,-28.42002485,73,135,177
PEN_PW_EB_NG_2,45as-15,66.48324625,-6.095124139,-22.37280729,122,167,201
PEN_PW_EB_NG_2,45as15,59.3695116,-6.549293425,-24.53706622,98,148,186
PEN_PW_EB_NG_2,45as25,57.06802775,-6.707293939,-25.51875736,90,143,181
PEN_PW_EB_NG_2,45as45,54.1099628,-7.010925213,-26.76461159,78,135,175
PEN_PW_EB_NG_2,45as75,53.21742286,-6.791759043,-27.30555083,75,133,174
PEN_PW_EB_NG_2,45as110,54.65950421,-6.442027481,-27.82341325,79,136,178
PEN_PW_EB_PB_1,15as-45,64.7321797,-8.515633048,-21.90564019,112,163,196
PEN_PW_EB_PB_1,15as-30,65.4569816,-8.627425341,-21.76953215,114,165,197
PEN_PW_EB_PB_1,15as-15,65.88618667,-8.819419299,-20.91849932,116,166,197
PEN_PW_EB_PB_1,15as15,66.5328246,-8.849461487,-21.2597575,117,168,199
PEN_PW_EB_PB_1,15as45,64.55685837,-8.895586024,-22.04158315,110,163,195
PEN_PW_EB_PB_1,15as80,61.72879854,-8.146254904,-22.60742516,104,155,189
PEN_PW_EB_PB_1,45as-15,77.54257573,-5.975550066,-17.02247998,160,196,223
PEN_PW_EB_PB_1,45as15,69.35385894,-7.120219976,-18.69892895,133,175,203
PEN_PW_EB_PB_1,45as25,67.2480786,-7.397126919,-19.46112173,126,169,198
PEN_PW_EB_PB_1,45as45,65.35191681,-7.860002038,-20.0629999,118,164,194
PEN_PW_EB_PB_1,45as75,64.9952845,-7.466924996,-19.87889933,119,163,193
PEN_PW_EB_PB_1,45as110,65.86685868,-6.585766294,-19.38741096,124,165,194
PEN_PW_EB_MC_3,15as-45,61.70345898,-5.875776261,-23.8011459,108,154,191
PEN_PW_EB_MC_3,15as-30,60.59801697,-5.960438366,-24.6075806,103,151,189
PEN_PW_EB_MC_3,15as-15,59.35748705,-6.197732398,-24.3341927,100,148,185
PEN_PW_EB_MC_3,15as15,58.64666742,-5.978107536,-24.89748444,97,146,184
PEN_PW_EB_MC_3,15as45,58.02277817,-5.906718728,-25.37740105,95,145,183
PEN_PW_EB_MC_3,15as80,58.59073763,-5.627165325,-25.34271898,97,146,185
PEN_PW_EB_MC_3,45as-15,72.59398402,-4.804376977,-19.88544337,146,182,214
PEN_PW_EB_MC_3,45as15,63.81386328,-5.400049751,-22.88229331,116,159,195
PEN_PW_EB_MC_3,45as25,61.60484715,-5.433299053,-23.59483686,109,154,190
PEN_PW_EB_MC_3,45as45,58.96248808,-5.648329282,-24.38352934,100,147,184
PEN_PW_EB_MC_3,45as75,58.21578193,-5.42373107,-24.51330423,98,145,182
PEN_PW_EB_MC_3,45as110,60.37943095,-5.209228314,-24.23814669,105,150,188
PEN_PW_RL_CC_1,15as-45,55.72403461,35.88763396,7.885395224,195,108,121
PEN_PW_RL_CC_1,15as-30,55.92049094,36.03852575,7.614699699,195,108,122
PEN_PW_RL_CC_1,15as-15,55.65120347,35.87437496,7.415807136,194,108,122
PEN_PW_RL_CC_1,15as15,56.53226896,36.0402643,7.495984495,197,110,124
PEN_PW_RL_CC_1,15as45,56.0102847,37.09801482,8.078293508,197,107,122
PEN_PW_RL_CC_1,15as80,55.76520107,37.85373598,8.618291717,198,106,120
PEN_PW_RL_CC_1,45as-15,66.446676,27.8375913,6.053922797,213,143,152
PEN_PW_RL_CC_1,45as15,60.61463262,31.11890521,7.01590881,201,125,135
PEN_PW_RL_CC_1,45as25,58.91093373,32.50075436,7.259230144,199,119,130
PEN_PW_RL_CC_1,45as45,56.94543642,33.8863257,7.443735938,195,113,125
PEN_PW_RL_CC_1,45as75,57.09117877,33.33230705,7.715844256,195,114,125
PEN_PW_RL_CC_1,45as110,59.99294429,32.08100314,7.844151705,201,122,132
PEN_PW_RL_CC_2,15as-45,50.33744518,40.05059779,10.4205898,186,90,104
PEN_PW_RL_CC_2,15as-30,50.64028369,40.30819208,10.11144691,187,90,105
PEN_PW_RL_CC_2,15as-15,50.59726013,40.09000701,9.810904928,186,91,106
PEN_PW_RL_CC_2,15as15,50.63571289,40.83708069,10.00409513,188,90,105
PEN_PW_RL_CC_2,15as45,48.75866778,43.37232416,11.43668455,186,82,99
PEN_PW_RL_CC_2,15as80,46.79598884,44.4324327,12.57531017,182,76,92
PEN_PW_RL_CC_2,45as-15,65.45807688,28.91184015,7.294919465,212,139,147
PEN_PW_RL_CC_2,45as15,54.76667029,35.75486049,9.078310095,192,105,117
PEN_PW_RL_CC_2,45as25,52.49120278,37.86822617,9.914146998,189,98,110
PEN_PW_RL_CC_2,45as45,49.27752507,40.80010806,10.90051056,184,86,101
PEN_PW_RL_CC_2,45as75,47.71327207,42.53624469,12.30149319,182,80,95
PEN_PW_RL_CC_2,45as110,47.84972148,42.80814596,13.51965111,183,80,93
